system:index,country,label,.geo
3253,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.96893240205901,40.80821756933956]}"
3254,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.57512013006472,39.12477472689958]}"
3255,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.984028673114075,39.366421538327735]}"
3256,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.94757079542437,37.49612911679089]}"
3257,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.70233072285974,37.55901118667926]}"
3258,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.978813870184325,40.89086257547856]}"
3259,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.26986802223905,40.47045102251062]}"
3260,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.98869533830965,40.895354151899156]}"
3261,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.62704732776868,37.77460685486794]}"
3262,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.94719774646517,39.375404691168924]}"
3263,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.26627476110257,40.46775607665827]}"
3264,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.39024227031107,40.30875427136911]}"
3265,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.23318931295587,38.08003405146858]}"
3266,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.40192036900462,40.18119350102414]}"
3267,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.42527656639173,40.04464957783797]}"
3268,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.9868987077414,40.91421877286567]}"
3269,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.24741014013607,40.48392575177242]}"
3270,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.3957843793815,38.522903486539505]}"
3271,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.329857186090834,37.93630360600945]}"
3272,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.41666646250974,37.51409542247328]}"
3273,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.99316404332098,38.26149373886072]}"
3274,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.35051843762558,37.70633489327486]}"
3275,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.97252566319549,40.88187942263737]}"
3276,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.22532530699227,37.77011527844734]}"
3277,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.42797151224409,40.05453104596329]}"
3278,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.07922722182148,37.908455832201746]}"
3279,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.41576814722562,37.43773862332312]}"
3280,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.40820857599346,40.147955835511716]}"
3281,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.39937764051798,38.24173080261009]}"
3282,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.019938413069596,37.82131924964216]}"
3283,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.7707777732278,37.73777592821904]}"
3284,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.004865013423796,40.79294620950953]}"
3285,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.44339508943984,38.539073161653654]}"
3286,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.968011215365635,38.422292174718116]}"
3287,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.22762433247618,38.279460044543114]}"
3288,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.25474887977474,38.08362731260505]}"
3289,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.74310508819507,38.92804367967741]}"
3290,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.365089442355725,40.26563513773137]}"
3291,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.953485953454006,39.38887942043072]}"
3292,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.36725912188317,37.463789766562584]}"
3293,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.36097091489432,37.459298190141986]}"
3294,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.38342879699732,37.451213352584915]}"
3295,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.37422481256263,38.527395062960096]}"
3296,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.022458270146984,42.50603345632546]}"
3297,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.03807980752696,38.252510586019525]}"
3298,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.0811989411647,38.29203645852078]}"
3299,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.908197140288834,41.87182286573708]}"
3300,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.97522060904785,40.825285559737836]}"
3301,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.40858162495266,37.42695883991369]}"
3302,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.008458274560276,40.73545403132589]}"
3303,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.44339508943984,38.789703125923]}"
3304,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.977367417166036,41.83858520022466]}"
3305,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.71812734901469,36.09116401242796]}"
3306,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.72441555600353,36.074096022029686]}"
3307,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.83131507481375,35.968993133787706]}"
3308,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.10817127109754,40.578248856604965]}"
3309,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.56646428336421,38.73400757830759]}"
3310,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.7170539449556,39.06638423343181]}"
3311,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.81873866083608,39.65298411396186]}"
3312,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.770381852859344,38.612735014951454]}"
3313,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.892575602908856,41.09028856855309]}"
3314,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.39004431012684,37.98032105493131]}"
3315,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.715607491937305,41.158560530146175]}"
3316,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.40910689127758,40.148854150795835]}"
3317,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.2671730763867,40.46865439194239]}"
3318,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.370456462651184,38.21298471351827]}"
3319,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.78657439938275,41.145984116168506]}"
3320,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.3870220581338,37.49343417093853]}"
3321,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.39331026512264,37.43055210105016]}"
3322,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.352665245743765,38.51661527955066]}"
3323,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.27164178139804,38.22735775806418]}"
3324,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.97252566319549,40.88277773792149]}"
3325,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.332902309493136,38.50493718085711]}"
3326,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.25799196336127,37.9381002365777]}"
3327,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.240923972963,38.01984692743257]}"
3328,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.33614539307967,37.80155631339153]}"
3329,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.08751001956279,40.66358880859632]}"
3330,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.29771579604676,40.44799314040764]}"
3331,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.57741915554862,38.09979698771921]}"
3332,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.91413516972772,41.04716943491536]}"
3333,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.17552204599725,38.52020854068714]}"
3334,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.11101843431561,38.09171215016213]}"
3335,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.79770436034213,42.26977653660202]}"
3336,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.70644925032114,39.68622177947428]}"
3337,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.22582770190794,38.27766341397487]}"
3338,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.879078002237804,38.43756353454815]}"
3339,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.28154612093261,40.44439987927116]}"
3340,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.43441193659864,38.515716964266545]}"
3341,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.18183312439534,40.50548531859128]}"
3342,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.331828905434044,38.20849313709767]}"
3343,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.423479935823494,40.040158001417375]}"
3344,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.96711290008152,38.28934151266843]}"
3345,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.110843345540644,38.403427553751605]}"
3346,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.37856417161752,40.299771118527914]}"
3347,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.94196007212617,38.4905641363112]}"
3348,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.35715682216436,38.51661527955066]}"
3349,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.38612374284968,37.656927552648284]}"
3350,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.526040095578836,38.74299073114879]}"
3351,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.97252566319549,40.895354151899156]}"
3352,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.321772348533756,37.92642213788414]}"
3353,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.56488848438946,37.722504568389006]}"
3354,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.159375242292356,40.52165499370544]}"
3355,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.909270544347926,42.37128616370753]}"
3356,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.68399136821815,39.71406955328199]}"
3357,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.8233824546224,38.44654668738934]}"
3358,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.35288607733725,37.49702743207501]}"
3359,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.132227823584536,37.83569229418807]}"
3360,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.88251904600857,35.97438302549242]}"
3361,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.52229461707664,39.91529217692476]}"
3362,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.68309305293403,39.70418808515667]}"
3363,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.39398774881327,38.52470011710774]}"
3364,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.06754912312793,38.044101440103795]}"
3365,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.7170539449556,39.064587602863575]}"
3366,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.21489570113279,39.308929360144084]}"
3367,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.28062493423923,38.23903585675773]}"
3368,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.422733837905085,38.504038865572994]}"
3369,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.986000392457285,40.8926592060468]}"
3370,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.30937102333105,38.20040829954059]}"
3371,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.38934395502695,40.31414416307383]}"
3372,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.563617120146134,39.815579180387495]}"
3373,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.01654311211735,40.78126811081598]}"
3374,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.71221219098506,37.56440107838397]}"
3375,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.32988005750009,39.13375787974078]}"
3376,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.83041675952963,35.968993133787706]}"
3377,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.14121097642573,37.92552382260002]}"
3378,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.1304311930163,37.82850577191511]}"
3379,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.54026092275903,39.87846125027586]}"
3380,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.09327296022671,37.93630360600945]}"
3381,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.37624227472436,37.47187460411966]}"
3382,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.801822887803525,38.59926028568966]}"
3383,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.35378439262138,37.48894259451793]}"
3384,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.744178492254164,39.649390852825384]}"
3385,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.974322293763734,40.899845728319754]}"
3386,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.416293413550534,40.04464957783797]}"
3387,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.37137764934456,40.26294019187902]}"
3388,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.40858162495266,37.424263894061326]}"
3389,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.3924119498385,37.49343417093853]}"
3390,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.32144504239307,37.48714596394969]}"
3391,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.3514167529097,37.839285555324544]}"
3392,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.402970901654456,38.51841191011891]}"
3393,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.99228859944612,40.887269314342085]}"
3394,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.37354732887201,37.470976288835544]}"
3395,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.063057546707334,37.819522619073915]}"
3396,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.21127956858705,37.94259181299829]}"
3397,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.391292802960905,38.81485595387834]}"
3398,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.402970901654456,38.24622237903069]}"
3399,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.75640472868189,37.77101359373146]}"
3400,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.98779702302552,40.81630240689664]}"
3401,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.117154423938736,40.5566892897861]}"
3402,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.38645104899036,37.88869289595112]}"
3403,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.2626814999661,40.46775607665827]}"
3404,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.23915021380402,39.30264115315525]}"
3405,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.12668571451411,38.67292213898746]}"
3406,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.01564479683323,40.72287761734821]}"
3407,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.02407981194025,42.20150457500894]}"
3408,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.312065969183415,38.194120092551756]}"
3409,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.887010622429166,39.63232286242711]}"
3410,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.46589871436134,37.89857436407643]}"
3411,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.01976332429462,42.27696305887498]}"
3412,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.561972706943614,38.72232947961403]}"
3413,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.99049196887788,40.81720072218076]}"
3414,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.38664900917459,40.228804211082476]}"
3415,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.947174875055914,38.08003405146858]}"
3416,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.82233192197256,39.6637638973713]}"
3417,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.24361891881536,37.80245462867565]}"
3418,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.38305574803811,40.23239747221895]}"
3419,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.341733244968616,40.360856557848045]}"
3420,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.405490758731844,38.05667785408147]}"
3421,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.51710268555615,37.819522619073915]}"
3422,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.804868011205826,37.69286016401306]}"
3423,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.806162246858406,35.97438302549242]}"
3424,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.34637703875493,38.4950557127318]}"
3425,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.40062613335205,39.68262851833781]}"
3426,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.34442819082098,40.353670035575085]}"
3427,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.98420376188905,40.89176089076268]}"
3428,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.4092591086433,38.25790047772424]}"
3429,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.12072481366596,38.24352743317833]}"
3430,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.62844803796846,38.41780059829752]}"
3431,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.021034688537945,40.71209783393878]}"
3432,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.524091247644876,39.84791853061579]}"
3433,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.77936500570054,38.58848050228023]}"
3434,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.30415622040131,38.105186879423925]}"
3435,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.136917360189365,40.53512972296723]}"
3436,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.24149498210643,37.82131924964216]}"
3437,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.11443660667712,38.29203645852078]}"
3438,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.79680604505801,42.26977653660202]}"
3439,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.30398113162634,38.16986557988053]}"
3440,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.40192036900462,40.179396870455896]}"
3441,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.1800364938271,40.50548531859128]}"
3442,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.3589534527326,38.52470011710774]}"
3443,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.26625188969332,38.230052703916535]}"
3444,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.32718511164773,39.25772538894927]}"
3445,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.228697736535274,38.106085194708044]}"
3446,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.87533252373561,35.9734847102083]}"
3447,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.99498354529848,40.81540409161252]}"
3448,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.45417487284927,38.53009000881246]}"
3449,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.176420361281366,38.51661527955066]}"
3450,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.379614704267354,38.519310225403025]}"
3451,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.49444684326893,39.927868590902435]}"
3452,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.59146489395384,39.78144319959095]}"
3453,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.848383065212026,39.65118748339362]}"
3454,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.22026272142825,37.93630360600945]}"
3455,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.33165381665907,37.839285555324544]}"
3456,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.12431807480243,38.29023982795255]}"
3457,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.2161213225576,38.08362731260505]}"
3458,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.26248353978187,37.744962450492]}"
3459,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.52319293236076,39.86318989044583]}"
3460,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.51870135594016,39.86318989044583]}"
3461,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.53362253822024,38.240832487325974]}"
3462,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.91860387473906,38.218374605222984]}"
3463,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.37946248690164,40.306957640800874]}"
3464,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.02911952609502,40.7731832732589]}"
3465,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.40858162495266,37.50870553076856]}"
3466,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.153962479178375,38.31988423232849]}"
3467,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.856467902769104,39.65118748339362]}"
3468,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.81115621819467,37.69375847929718]}"
3469,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.5521369816368,37.877913112541684]}"
3470,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.43531025188276,38.79599133291184]}"
3471,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.27091855488889,38.10698350999216]}"
3472,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.66981628385648,37.92821876845238]}"
3473,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.128984739998,38.089915519593895]}"
3474,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.42025972364621,37.51319710718916]}"
3475,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.99642999831677,38.805872801037154]}"
3476,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.98150881603669,40.91601540343391]}"
3477,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.05065622150463,38.31629097119201]}"
3478,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.36366586074669,37.463789766562584]}"
3479,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.093600266367396,37.92103224617942]}"
3480,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.42976814281233,40.05722599181564]}"
3481,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.35520797423041,40.34828014387037]}"
3482,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.99228859944612,40.898947413035636]}"
3483,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.80167067043781,39.66017063623482]}"
3484,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.33884033893203,37.66770733605772]}"
3485,Turkmenistan,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.45601724623603,37.881506373678164]}"
